ACTION QUERY 10000 10 automobile recalls
ACTION SERP 10000 15 EXAMINE_SERP
ACTION SNIPPET 10000 18 SNIPPET_RELEVANT b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION DOC 10000 38 EXAMINING_DOCUMENT b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION MARK 10000 41 CONSIDERED_RELEVANT b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION SNIPPET 10000 44 SNIPPET_RELEVANT b'17d805ec-7b6f-11e6-ac8e-cf8e0dd91dc7'
ACTION DOC 10000 64 EXAMINING_DOCUMENT b'17d805ec-7b6f-11e6-ac8e-cf8e0dd91dc7'
ACTION MARK 10000 67 CONSIDERED_RELEVANT b'17d805ec-7b6f-11e6-ac8e-cf8e0dd91dc7'
ACTION SNIPPET 10000 70 SNIPPET_RELEVANT b'75623e70-f9ad-11e4-9030-b4732caefe81'
ACTION DOC 10000 90 EXAMINING_DOCUMENT b'75623e70-f9ad-11e4-9030-b4732caefe81'
ACTION MARK 10000 93 CONSIDERED_RELEVANT b'75623e70-f9ad-11e4-9030-b4732caefe81'
ACTION SNIPPET 10000 96 SNIPPET_RELEVANT b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION DOC 10000 116 EXAMINING_DOCUMENT b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION MARK 10000 119 CONSIDERED_RELEVANT b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION SNIPPET 10000 122 SNIPPET_NOT_RELEVANT b'f52507fe-c736-11e4-aa1a-86135599fb0f'
ACTION SNIPPET 10000 125 SNIPPET_RELEVANT b'52b0fdb8-c463-11e5-9693-933a4d31bcc8'
ACTION DOC 10000 145 EXAMINING_DOCUMENT b'52b0fdb8-c463-11e5-9693-933a4d31bcc8'
ACTION SNIPPET 10000 148 SNIPPET_NOT_RELEVANT b'ca5429d8-37a7-11e5-9d0f-7865a67390ee'
ACTION SNIPPET 10000 151 SNIPPET_RELEVANT b'5027abfc-78cb-11e5-a958-d889faf561dc'
ACTION DOC 10000 171 EXAMINING_DOCUMENT b'5027abfc-78cb-11e5-a958-d889faf561dc'
ACTION MARK 10000 174 CONSIDERED_RELEVANT b'5027abfc-78cb-11e5-a958-d889faf561dc'
ACTION SNIPPET 10000 177 SNIPPET_RELEVANT b'8da5e260ea06521a83251f89afa5b893'
ACTION DOC 10000 197 EXAMINING_DOCUMENT b'8da5e260ea06521a83251f89afa5b893'
ACTION MARK 10000 200 CONSIDERED_RELEVANT b'8da5e260ea06521a83251f89afa5b893'
ACTION SNIPPET 10000 203 SNIPPET_RELEVANT b'dc5a9e2d66562154337beaa14dca54b8'
ACTION DOC 10000 223 EXAMINING_DOCUMENT b'dc5a9e2d66562154337beaa14dca54b8'
ACTION MARK 10000 226 CONSIDERED_RELEVANT b'dc5a9e2d66562154337beaa14dca54b8'
ACTION SNIPPET 10000 229 SNIPPET_RELEVANT b'4c0fa346afb21b9f7bf7afe1dc17292c'
ACTION DOC 10000 249 EXAMINING_DOCUMENT b'4c0fa346afb21b9f7bf7afe1dc17292c'
ACTION MARK 10000 252 CONSIDERED_RELEVANT b'4c0fa346afb21b9f7bf7afe1dc17292c'
ACTION SNIPPET 10000 255 SNIPPET_RELEVANT b'a68b2760-6f7d-11e4-893f-86bd390a3340'
ACTION DOC 10000 275 EXAMINING_DOCUMENT b'a68b2760-6f7d-11e4-893f-86bd390a3340'
ACTION MARK 10000 278 CONSIDERED_RELEVANT b'a68b2760-6f7d-11e4-893f-86bd390a3340'
ACTION SNIPPET 10000 281 SNIPPET_NOT_RELEVANT b'c9d089e4803fc8c464ecf5becaea9c68'
ACTION SNIPPET 10000 284 SNIPPET_RELEVANT b'8e6b8110-79dd-11e4-84d4-7c896b90abdc'
ACTION DOC 10000 304 EXAMINING_DOCUMENT b'8e6b8110-79dd-11e4-84d4-7c896b90abdc'
ACTION MARK 10000 307 CONSIDERED_RELEVANT b'8e6b8110-79dd-11e4-84d4-7c896b90abdc'
ACTION SNIPPET 10000 310 SNIPPET_RELEVANT b'563fb77e-024f-11e6-9203-7b8670959b88'
ACTION DOC 10000 330 EXAMINING_DOCUMENT b'563fb77e-024f-11e6-9203-7b8670959b88'
ACTION MARK 10000 333 CONSIDERED_RELEVANT b'563fb77e-024f-11e6-9203-7b8670959b88'
ACTION SNIPPET 10000 336 SNIPPET_RELEVANT b'c2beeeda-b6c3-11e3-a7c6-70cf2db17781'
ACTION DOC 10000 356 EXAMINING_DOCUMENT b'c2beeeda-b6c3-11e3-a7c6-70cf2db17781'
ACTION MARK 10000 359 CONSIDERED_RELEVANT b'c2beeeda-b6c3-11e3-a7c6-70cf2db17781'
ACTION SNIPPET 10000 362 SNIPPET_RELEVANT b'e2c9e3f4-7b14-11e4-b821-503cc7efed9e'
ACTION DOC 10000 382 EXAMINING_DOCUMENT b'e2c9e3f4-7b14-11e4-b821-503cc7efed9e'
ACTION MARK 10000 385 CONSIDERED_RELEVANT b'e2c9e3f4-7b14-11e4-b821-503cc7efed9e'
ACTION SNIPPET 10000 388 SNIPPET_NOT_RELEVANT b'db63cb9e-d359-11e6-945a-76f69a399dd5'
ACTION SNIPPET 10000 391 SNIPPET_RELEVANT b'd5e7e154-0bab-11e5-9e39-0db921c47b93'
ACTION DOC 10000 411 EXAMINING_DOCUMENT b'd5e7e154-0bab-11e5-9e39-0db921c47b93'
ACTION MARK 10000 414 CONSIDERED_RELEVANT b'd5e7e154-0bab-11e5-9e39-0db921c47b93'
ACTION SNIPPET 10000 417 SNIPPET_NOT_RELEVANT b'1df95e04-f37a-11e4-bcc4-e8141e5eb0c9'
ACTION QUERY 10000 427 Automobile recall
ACTION SERP 10000 432 EXAMINE_SERP
ACTION SNIPPET 10000 435 SEEN_PREVIOUSLY b'17d805ec-7b6f-11e6-ac8e-cf8e0dd91dc7'
ACTION SNIPPET 10000 438 SEEN_PREVIOUSLY b'75623e70-f9ad-11e4-9030-b4732caefe81'
ACTION SNIPPET 10000 441 SNIPPET_RELEVANT b'0340bb48-2692-11e5-aae2-6c4f59b050aa'
ACTION DOC 10000 461 EXAMINING_DOCUMENT b'0340bb48-2692-11e5-aae2-6c4f59b050aa'
ACTION MARK 10000 464 CONSIDERED_RELEVANT b'0340bb48-2692-11e5-aae2-6c4f59b050aa'
ACTION SNIPPET 10000 467 SEEN_PREVIOUSLY b'52b0fdb8-c463-11e5-9693-933a4d31bcc8'
ACTION SNIPPET 10000 470 SNIPPET_NOT_RELEVANT b'ca5429d8-37a7-11e5-9d0f-7865a67390ee'
ACTION SNIPPET 10000 473 SEEN_PREVIOUSLY b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION SNIPPET 10000 476 SEEN_PREVIOUSLY b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION SNIPPET 10000 479 SNIPPET_RELEVANT b'f52507fe-c736-11e4-aa1a-86135599fb0f'
ACTION DOC 10000 499 EXAMINING_DOCUMENT b'f52507fe-c736-11e4-aa1a-86135599fb0f'
ACTION SNIPPET 10000 502 SEEN_PREVIOUSLY b'4c0fa346afb21b9f7bf7afe1dc17292c'
ACTION SNIPPET 10000 505 SEEN_PREVIOUSLY b'5027abfc-78cb-11e5-a958-d889faf561dc'
ACTION SNIPPET 10000 508 SNIPPET_NOT_RELEVANT b'c9d089e4803fc8c464ecf5becaea9c68'
ACTION SNIPPET 10000 511 SNIPPET_RELEVANT b'1df95e04-f37a-11e4-bcc4-e8141e5eb0c9'
ACTION DOC 10000 531 EXAMINING_DOCUMENT b'1df95e04-f37a-11e4-bcc4-e8141e5eb0c9'
ACTION SNIPPET 10000 534 SEEN_PREVIOUSLY b'dc5a9e2d66562154337beaa14dca54b8'
ACTION SNIPPET 10000 537 SNIPPET_RELEVANT b'd80167cacea23a82754afa68cf82f1bd'
ACTION DOC 10000 557 EXAMINING_DOCUMENT b'd80167cacea23a82754afa68cf82f1bd'
ACTION MARK 10000 560 CONSIDERED_RELEVANT b'd80167cacea23a82754afa68cf82f1bd'
ACTION SNIPPET 10000 563 SNIPPET_RELEVANT b'47c15ea143145df02aa2390a1882dff7'
ACTION DOC 10000 583 EXAMINING_DOCUMENT b'47c15ea143145df02aa2390a1882dff7'
ACTION MARK 10000 586 CONSIDERED_RELEVANT b'47c15ea143145df02aa2390a1882dff7'
ACTION SNIPPET 10000 589 SEEN_PREVIOUSLY b'a68b2760-6f7d-11e4-893f-86bd390a3340'
ACTION SNIPPET 10000 592 SEEN_PREVIOUSLY b'8da5e260ea06521a83251f89afa5b893'
ACTION SNIPPET 10000 595 SEEN_PREVIOUSLY b'8e6b8110-79dd-11e4-84d4-7c896b90abdc'
ACTION SNIPPET 10000 598 SNIPPET_RELEVANT b'70172e80-356c-11e5-8e66-07b4603ec92a'
ACTION DOC 10000 618 EXAMINING_DOCUMENT b'70172e80-356c-11e5-8e66-07b4603ec92a'
ACTION MARK 10000 621 CONSIDERED_RELEVANT b'70172e80-356c-11e5-8e66-07b4603ec92a'
ACTION SNIPPET 10000 624 SNIPPET_RELEVANT b'a3cada32-79b0-11e5-b9c1-f03c48c96ac2'
ACTION DOC 10000 644 EXAMINING_DOCUMENT b'a3cada32-79b0-11e5-b9c1-f03c48c96ac2'
ACTION MARK 10000 647 CONSIDERED_RELEVANT b'a3cada32-79b0-11e5-b9c1-f03c48c96ac2'
ACTION QUERY 10000 657 Car recall
ACTION SERP 10000 662 EXAMINE_SERP
ACTION SNIPPET 10000 665 SNIPPET_NOT_RELEVANT b'45e167fa54a9f11c8ec09ea403c6d0a4'
ACTION SNIPPET 10000 668 SNIPPET_RELEVANT b'7819f441fd7ed1c051aaeece681185ff'
ACTION DOC 10000 688 EXAMINING_DOCUMENT b'7819f441fd7ed1c051aaeece681185ff'
ACTION MARK 10000 691 CONSIDERED_RELEVANT b'7819f441fd7ed1c051aaeece681185ff'
ACTION SNIPPET 10000 694 SEEN_PREVIOUSLY b'093e9464-bb47-11e3-9c3c-311301e2167d'
ACTION SNIPPET 10000 697 SNIPPET_NOT_RELEVANT b'32b3e5d3d20b84f9a417d2d811291d65'
ACTION SNIPPET 10000 700 SNIPPET_RELEVANT b'7dfb417f61e52c1ba2ce6e58f8c3647c'
ACTION DOC 10000 720 EXAMINING_DOCUMENT b'7dfb417f61e52c1ba2ce6e58f8c3647c'
ACTION MARK 10000 723 CONSIDERED_RELEVANT b'7dfb417f61e52c1ba2ce6e58f8c3647c'
ACTION SNIPPET 10000 726 SEEN_PREVIOUSLY b'4167cbfc293495fffb36cb2e764d7ebc'
ACTION SNIPPET 10000 729 SNIPPET_NOT_RELEVANT b'6b630a78-be3f-11e6-94ac-3d324840106c'
ACTION SNIPPET 10000 732 SNIPPET_RELEVANT b'0529d9ac-fe52-11e4-805c-c3f407e5a9e9'
ACTION DOC 10000 752 EXAMINING_DOCUMENT b'0529d9ac-fe52-11e4-805c-c3f407e5a9e9'
ACTION MARK 10000 755 CONSIDERED_RELEVANT b'0529d9ac-fe52-11e4-805c-c3f407e5a9e9'
ACTION SNIPPET 10000 758 SNIPPET_RELEVANT b'8787d47c-d7b0-11e3-aae8-c2d44bd79778'
ACTION DOC 10000 778 EXAMINING_DOCUMENT b'8787d47c-d7b0-11e3-aae8-c2d44bd79778'
ACTION MARK 10000 781 CONSIDERED_RELEVANT b'8787d47c-d7b0-11e3-aae8-c2d44bd79778'
ACTION SNIPPET 10000 784 SEEN_PREVIOUSLY b'c2beeeda-b6c3-11e3-a7c6-70cf2db17781'
ACTION SNIPPET 10000 787 SNIPPET_RELEVANT b'98dc503c-0936-11e5-a7ad-b430fc1d3f5c'
ACTION DOC 10000 807 EXAMINING_DOCUMENT b'98dc503c-0936-11e5-a7ad-b430fc1d3f5c'
ACTION MARK 10000 810 CONSIDERED_RELEVANT b'98dc503c-0936-11e5-a7ad-b430fc1d3f5c'
ACTION SNIPPET 10000 813 SNIPPET_RELEVANT b'79911fba-e046-11e3-810f-764fe508b82d'
ACTION DOC 10000 833 EXAMINING_DOCUMENT b'79911fba-e046-11e3-810f-764fe508b82d'
ACTION MARK 10000 836 CONSIDERED_RELEVANT b'79911fba-e046-11e3-810f-764fe508b82d'
ACTION SNIPPET 10000 839 SNIPPET_NOT_RELEVANT b'1dc21534-bff5-11e3-b574-f8748871856a'
ACTION SNIPPET 10000 842 SNIPPET_RELEVANT b'f19899fe-fe66-11e4-8b6c-0dcce21e223d'
ACTION DOC 10000 862 EXAMINING_DOCUMENT b'f19899fe-fe66-11e4-8b6c-0dcce21e223d'
ACTION MARK 10000 865 CONSIDERED_RELEVANT b'f19899fe-fe66-11e4-8b6c-0dcce21e223d'
ACTION SNIPPET 10000 868 SNIPPET_NOT_RELEVANT b'727f3d06-088a-11e6-bdcb-0133da18418d'
ACTION SNIPPET 10000 871 SNIPPET_RELEVANT b'63e72e40-f593-11e3-a3a5-42be35962a52'
ACTION DOC 10000 891 EXAMINING_DOCUMENT b'63e72e40-f593-11e3-a3a5-42be35962a52'
ACTION MARK 10000 894 CONSIDERED_RELEVANT b'63e72e40-f593-11e3-a3a5-42be35962a52'
ACTION SNIPPET 10000 897 SNIPPET_RELEVANT b'428fc0b0-803b-11e6-b002-307601806392'
ACTION DOC 10000 917 EXAMINING_DOCUMENT b'428fc0b0-803b-11e6-b002-307601806392'
ACTION MARK 10000 920 CONSIDERED_RELEVANT b'428fc0b0-803b-11e6-b002-307601806392'
ACTION SNIPPET 10000 923 SNIPPET_RELEVANT b'a7c290057d8896878bc0a1a2fa5f66f9'
ACTION DOC 10000 943 EXAMINING_DOCUMENT b'a7c290057d8896878bc0a1a2fa5f66f9'
ACTION MARK 10000 946 CONSIDERED_RELEVANT b'a7c290057d8896878bc0a1a2fa5f66f9'
ACTION SNIPPET 10000 949 SEEN_PREVIOUSLY b'563fb77e-024f-11e6-9203-7b8670959b88'
ACTION SNIPPET 10000 952 SNIPPET_RELEVANT b'f3da6dc4-75ce-11e6-8149-b8d05321db62'
ACTION DOC 10000 972 EXAMINING_DOCUMENT b'f3da6dc4-75ce-11e6-8149-b8d05321db62'
ACTION MARK 10000 975 CONSIDERED_RELEVANT b'f3da6dc4-75ce-11e6-8149-b8d05321db62'
ACTION QUERY 10000 985 Truck recall
ACTION SERP 10000 990 EXAMINE_SERP
