ACTION QUERY 10000 10 tropical storms
ACTION SERP 10000 15 EXAMINE_SERP
ACTION SNIPPET 10000 18 SNIPPET_NOT_RELEVANT b'372674'
ACTION SNIPPET 10000 21 SNIPPET_NOT_RELEVANT b'291231'
ACTION SNIPPET 10000 24 SNIPPET_RELEVANT b'1728581'
ACTION DOC 10000 44 EXAMINING_DOCUMENT b'1728581'
ACTION SNIPPET 10000 47 SNIPPET_RELEVANT b'391008'
ACTION DOC 10000 67 EXAMINING_DOCUMENT b'391008'
ACTION MARK 10000 70 CONSIDERED_RELEVANT b'391008'
ACTION SNIPPET 10000 73 SNIPPET_RELEVANT b'390748'
ACTION DOC 10000 93 EXAMINING_DOCUMENT b'390748'
ACTION MARK 10000 96 CONSIDERED_RELEVANT b'390748'
ACTION SNIPPET 10000 99 SNIPPET_RELEVANT b'264198'
ACTION DOC 10000 119 EXAMINING_DOCUMENT b'264198'
ACTION MARK 10000 122 CONSIDERED_RELEVANT b'264198'
ACTION SNIPPET 10000 125 SNIPPET_NOT_RELEVANT b'796137'
ACTION SNIPPET 10000 128 SNIPPET_RELEVANT b'467372'
ACTION DOC 10000 148 EXAMINING_DOCUMENT b'467372'
ACTION SNIPPET 10000 151 SNIPPET_RELEVANT b'175295'
ACTION DOC 10000 171 EXAMINING_DOCUMENT b'175295'
ACTION MARK 10000 174 CONSIDERED_RELEVANT b'175295'
ACTION SNIPPET 10000 177 SNIPPET_RELEVANT b'1769057'
ACTION DOC 10000 197 EXAMINING_DOCUMENT b'1769057'
ACTION QUERY 10000 207 Hurricane Katrina damages
ACTION SERP 10000 212 EXAMINE_SERP
ACTION SNIPPET 10000 215 SNIPPET_RELEVANT b'1724162'
ACTION DOC 10000 235 EXAMINING_DOCUMENT b'1724162'
ACTION MARK 10000 238 CONSIDERED_RELEVANT b'1724162'
ACTION SNIPPET 10000 241 SNIPPET_RELEVANT b'1775816'
ACTION DOC 10000 261 EXAMINING_DOCUMENT b'1775816'
ACTION SNIPPET 10000 264 SNIPPET_NOT_RELEVANT b'1705214'
ACTION SNIPPET 10000 267 SNIPPET_NOT_RELEVANT b'1698587'
ACTION SNIPPET 10000 270 SNIPPET_NOT_RELEVANT b'1697471'
ACTION SNIPPET 10000 273 SNIPPET_RELEVANT b'1698368'
ACTION DOC 10000 293 EXAMINING_DOCUMENT b'1698368'
ACTION MARK 10000 296 CONSIDERED_RELEVANT b'1698368'
ACTION SNIPPET 10000 299 SNIPPET_RELEVANT b'1705789'
ACTION DOC 10000 319 EXAMINING_DOCUMENT b'1705789'
ACTION MARK 10000 322 CONSIDERED_RELEVANT b'1705789'
ACTION SNIPPET 10000 325 SNIPPET_NOT_RELEVANT b'1820013'
ACTION SNIPPET 10000 328 SNIPPET_NOT_RELEVANT b'1783276'
ACTION SNIPPET 10000 331 SNIPPET_NOT_RELEVANT b'1837231'
ACTION QUERY 10000 341 Typhoon Haiyan casualties
ACTION SERP 10000 346 EXAMINE_SERP
ACTION SNIPPET 10000 349 SNIPPET_RELEVANT b'806480'
ACTION DOC 10000 369 EXAMINING_DOCUMENT b'806480'
ACTION MARK 10000 372 CONSIDERED_RELEVANT b'806480'
ACTION SNIPPET 10000 375 SNIPPET_RELEVANT b'97037'
ACTION DOC 10000 395 EXAMINING_DOCUMENT b'97037'
ACTION MARK 10000 398 CONSIDERED_RELEVANT b'97037'
ACTION SNIPPET 10000 401 SNIPPET_RELEVANT b'96716'
ACTION DOC 10000 421 EXAMINING_DOCUMENT b'96716'
ACTION MARK 10000 424 CONSIDERED_RELEVANT b'96716'
ACTION SNIPPET 10000 427 SNIPPET_RELEVANT b'1631510'
ACTION DOC 10000 447 EXAMINING_DOCUMENT b'1631510'
ACTION MARK 10000 450 CONSIDERED_RELEVANT b'1631510'
ACTION SNIPPET 10000 453 SNIPPET_RELEVANT b'1421635'
ACTION DOC 10000 473 EXAMINING_DOCUMENT b'1421635'
ACTION SNIPPET 10000 476 SNIPPET_RELEVANT b'59144'
ACTION DOC 10000 496 EXAMINING_DOCUMENT b'59144'
ACTION MARK 10000 499 CONSIDERED_RELEVANT b'59144'
ACTION SNIPPET 10000 502 SNIPPET_RELEVANT b'905485'
ACTION DOC 10000 522 EXAMINING_DOCUMENT b'905485'
ACTION SNIPPET 10000 525 SNIPPET_RELEVANT b'195829'
ACTION DOC 10000 545 EXAMINING_DOCUMENT b'195829'
ACTION MARK 10000 548 CONSIDERED_RELEVANT b'195829'
ACTION SNIPPET 10000 551 SNIPPET_RELEVANT b'57239'
ACTION DOC 10000 571 EXAMINING_DOCUMENT b'57239'
ACTION MARK 10000 574 CONSIDERED_RELEVANT b'57239'
ACTION SNIPPET 10000 577 SNIPPET_NOT_RELEVANT b'363865'
ACTION QUERY 10000 587 Hurricane Andrew destruction
ACTION SERP 10000 592 EXAMINE_SERP
ACTION SNIPPET 10000 595 SNIPPET_RELEVANT b'557141'
ACTION DOC 10000 615 EXAMINING_DOCUMENT b'557141'
ACTION MARK 10000 618 CONSIDERED_RELEVANT b'557141'
ACTION SNIPPET 10000 621 SNIPPET_NOT_RELEVANT b'875692'
ACTION SNIPPET 10000 624 SNIPPET_NOT_RELEVANT b'707990'
ACTION SNIPPET 10000 627 SNIPPET_NOT_RELEVANT b'553895'
ACTION SNIPPET 10000 630 SNIPPET_RELEVANT b'795349'
ACTION DOC 10000 650 EXAMINING_DOCUMENT b'795349'
ACTION MARK 10000 653 CONSIDERED_RELEVANT b'795349'
ACTION SNIPPET 10000 656 SNIPPET_RELEVANT b'795575'
ACTION DOC 10000 676 EXAMINING_DOCUMENT b'795575'
ACTION MARK 10000 679 CONSIDERED_RELEVANT b'795575'
ACTION SNIPPET 10000 682 SNIPPET_NOT_RELEVANT b'797391'
ACTION SNIPPET 10000 685 SNIPPET_RELEVANT b'797275'
ACTION DOC 10000 705 EXAMINING_DOCUMENT b'797275'
ACTION MARK 10000 708 CONSIDERED_RELEVANT b'797275'
ACTION SNIPPET 10000 711 SNIPPET_NOT_RELEVANT b'1609632'
ACTION SNIPPET 10000 714 SNIPPET_RELEVANT b'1048913'
ACTION DOC 10000 734 EXAMINING_DOCUMENT b'1048913'
ACTION MARK 10000 737 CONSIDERED_RELEVANT b'1048913'
ACTION QUERY 10000 747 Typhoon Mangkhut impact
ACTION SERP 10000 752 EXAMINE_SERP
ACTION SNIPPET 10000 755 SNIPPET_NOT_RELEVANT b'1420969'
ACTION SNIPPET 10000 758 SNIPPET_NOT_RELEVANT b'1326458'
ACTION SNIPPET 10000 761 SNIPPET_RELEVANT b'1520316'
ACTION DOC 10000 781 EXAMINING_DOCUMENT b'1520316'
ACTION MARK 10000 784 CONSIDERED_RELEVANT b'1520316'
ACTION SNIPPET 10000 787 SEEN_PREVIOUSLY b'195829'
ACTION SNIPPET 10000 790 SEEN_PREVIOUSLY b'57239'
ACTION SNIPPET 10000 793 SNIPPET_RELEVANT b'363865'
ACTION DOC 10000 813 EXAMINING_DOCUMENT b'363865'
ACTION MARK 10000 816 CONSIDERED_RELEVANT b'363865'
ACTION SNIPPET 10000 819 SNIPPET_RELEVANT b'381153'
ACTION DOC 10000 839 EXAMINING_DOCUMENT b'381153'
ACTION MARK 10000 842 CONSIDERED_RELEVANT b'381153'
ACTION SNIPPET 10000 845 SNIPPET_NOT_RELEVANT b'1643687'
ACTION SNIPPET 10000 848 SEEN_PREVIOUSLY b'97037'
ACTION SNIPPET 10000 851 SNIPPET_RELEVANT b'291917'
ACTION DOC 10000 871 EXAMINING_DOCUMENT b'291917'
ACTION MARK 10000 874 CONSIDERED_RELEVANT b'291917'
ACTION QUERY 10000 884 Hurricane Michael fatalities
ACTION SERP 10000 889 EXAMINE_SERP
ACTION SNIPPET 10000 892 SNIPPET_NOT_RELEVANT b'110277'
ACTION SNIPPET 10000 895 SNIPPET_RELEVANT b'1704097'
ACTION DOC 10000 915 EXAMINING_DOCUMENT b'1704097'
ACTION SNIPPET 10000 918 SNIPPET_NOT_RELEVANT b'1702717'
ACTION SNIPPET 10000 921 SNIPPET_NOT_RELEVANT b'1711025'
ACTION SNIPPET 10000 924 SNIPPET_RELEVANT b'553007'
ACTION DOC 10000 944 EXAMINING_DOCUMENT b'553007'
ACTION MARK 10000 947 CONSIDERED_RELEVANT b'553007'
ACTION SNIPPET 10000 950 SNIPPET_RELEVANT b'1698637'
ACTION DOC 10000 970 EXAMINING_DOCUMENT b'1698637'
ACTION SNIPPET 10000 973 SNIPPET_RELEVANT b'1515772'
ACTION DOC 10000 993 EXAMINING_DOCUMENT b'1515772'
ACTION SNIPPET 10000 996 SNIPPET_NOT_RELEVANT b'486467'
ACTION SNIPPET 10000 999 SNIPPET_NOT_RELEVANT b'1708311'
ACTION SNIPPET 10000 1002 SNIPPET_NOT_RELEVANT b'320616'
ACTION QUERY 10000 1012 Tropical Storm Harvey damage
ACTION SERP 10000 1017 EXAMINE_SERP
ACTION SNIPPET 10000 1020 SNIPPET_RELEVANT b'726701'
ACTION DOC 10000 1040 EXAMINING_DOCUMENT b'726701'
ACTION MARK 10000 1043 CONSIDERED_RELEVANT b'726701'
ACTION SNIPPET 10000 1046 SNIPPET_RELEVANT b'1604408'
