ACTION QUERY 10000 10 mercy killing
ACTION SERP 10000 15 EXAMINE_SERP
ACTION SNIPPET 10000 18 SNIPPET_NOT_RELEVANT b'b9a323ca-2484-11e7-a1b3-faff0034e2de'
ACTION SNIPPET 10000 21 SNIPPET_NOT_RELEVANT b'2bb0170c-1e9b-11e6-9c81-4be1c14fb8c8'
ACTION SNIPPET 10000 24 SNIPPET_RELEVANT b'f4b2c86f-de1a-4616-8b25-ce3b74ad6066'
ACTION DOC 10000 44 EXAMINING_DOCUMENT b'f4b2c86f-de1a-4616-8b25-ce3b74ad6066'
ACTION SNIPPET 10000 47 SNIPPET_RELEVANT b'323eda9c-40b2-11e7-8c25-44d09ff5a4a8'
ACTION DOC 10000 67 EXAMINING_DOCUMENT b'323eda9c-40b2-11e7-8c25-44d09ff5a4a8'
ACTION SNIPPET 10000 70 SNIPPET_NOT_RELEVANT b'30ce3bae124447f415898b4436ca904e'
ACTION SNIPPET 10000 73 SNIPPET_RELEVANT b'ad639b01dd0bcfd138950aea05997afb'
ACTION DOC 10000 93 EXAMINING_DOCUMENT b'ad639b01dd0bcfd138950aea05997afb'
ACTION SNIPPET 10000 96 SNIPPET_NOT_RELEVANT b'5029e608b955d56e3efb167ebf2a516b'
ACTION SNIPPET 10000 99 SNIPPET_RELEVANT b'a25977984dc43a81a4fe0e05a8db287d'
ACTION DOC 10000 119 EXAMINING_DOCUMENT b'a25977984dc43a81a4fe0e05a8db287d'
ACTION SNIPPET 10000 122 SNIPPET_RELEVANT b'8bf9a5acbcdef086967c82fa57b70427'
ACTION DOC 10000 142 EXAMINING_DOCUMENT b'8bf9a5acbcdef086967c82fa57b70427'
ACTION MARK 10000 145 CONSIDERED_RELEVANT b'8bf9a5acbcdef086967c82fa57b70427'
ACTION SNIPPET 10000 148 SNIPPET_RELEVANT b'f1fdeace2fd2d134bc396da79d8b4278'
ACTION DOC 10000 168 EXAMINING_DOCUMENT b'f1fdeace2fd2d134bc396da79d8b4278'
ACTION MARK 10000 171 CONSIDERED_RELEVANT b'f1fdeace2fd2d134bc396da79d8b4278'
ACTION SNIPPET 10000 174 SNIPPET_RELEVANT b'70e1545dec7e946173c07bbb1ac1d88c'
ACTION DOC 10000 194 EXAMINING_DOCUMENT b'70e1545dec7e946173c07bbb1ac1d88c'
ACTION SNIPPET 10000 197 SNIPPET_RELEVANT b'4fb509bc-7518-11e2-9889-60bfcbb02149'
ACTION DOC 10000 217 EXAMINING_DOCUMENT b'4fb509bc-7518-11e2-9889-60bfcbb02149'
ACTION SNIPPET 10000 220 SNIPPET_NOT_RELEVANT b'b7a55c00-f9bb-11e4-a13c-193b1241d51a'
ACTION SNIPPET 10000 223 SNIPPET_NOT_RELEVANT b'ef2f4939c9e92ab93deded37ac529745'
ACTION SNIPPET 10000 226 SNIPPET_NOT_RELEVANT b'73619882c614a987f9b2057960b30867'
